Run;Threshold;Margin;Boxes;Padding;Cars_4excl;Cars_Only;Clothes_4excl;Clothes_Only;Cosmetics_4excl;Cosmetics_Only;Electronics_4excl;Electronics_Only;Furniture_4excl;Furniture_Only
run_8_th0.2_mg0.1_boxes_pad1.0;0.2;0.1;True;1.0;0.123;0.1389;0.108;0.1992;0.1353;0.0898;0.1414;0.0654;0.1233;0.1378
